distance_km,current_speed_kmh,hour_of_day,day_of_week,is_weekend,traffic_level,eta_minutes
5.948,12.65,16,3,0,0.978,29.68
12.707,38.32,22,4,0,0.168,20.35
9.776,32.32,21,0,0,0.243,19.88
5.42,33.91,22,6,1,0.207,12.02
11.307,14.56,17,4,0,0.921,47.51
9.963,33.53,1,3,0,0.287,19.43
5.335,37.37,22,6,1,0.081,10.14
14.298,34.36,14,5,1,0.205,25.5
1.076,34.49,0,5,1,0.179,3.65
10.279,33.79,23,6,1,0.276,19.66
5.652,28.77,15,1,0,0.442,13.61
11.981,29.36,10,1,0,0.456,26.95
14.537,24.79,13,3,0,0.506,37.11
6.825,24.52,11,2,0,0.528,18.99
14.032,36.5,21,3,0,0.144,25.43
13.397,39.31,11,6,1,0.001,21.47
6.455,37.77,9,5,1,0.02,11.91
11.988,35.04,22,4,0,0.182,21.0
6.049,23.81,17,2,0,0.624,15.84
10.737,34.98,20,6,1,0.167,20.51
6.437,15.29,7,4,0,0.916,26.52
11.317,29.83,15,4,0,0.32,23.01
5.302,17.69,7,0,0,0.785,18.37
2.169,38.1,21,5,1,0.064,4.15
7.338,29.8,11,0,0,0.374,16.91
7.961,22.21,9,2,0,0.702,23.04
7.797,38.66,5,0,0,0.046,12.57
14.092,35.5,5,2,0,0.124,26.14
6.074,17.77,18,0,0,0.721,21.68
12.627,31.17,15,0,0,0.315,24.71
4.492,37.9,17,5,1,0.104,7.58
14.892,39.35,23,1,0,0.041,23.48
9.562,28.58,13,1,0,0.358,22.09
10.41,33.17,1,5,1,0.294,20.26
14.261,25.17,12,4,0,0.51,35.98
8.578,38.09,21,6,1,0.153,15.03
4.503,29.12,12,1,0,0.445,11.12
5.453,13.3,7,2,0,0.992,25.52
14.377,33.63,6,1,0,0.255,26.33
9.105,35.31,11,6,1,0.19,16.55
8.72,37.19,4,4,0,0.098,16.46
13.271,18.85,7,0,0,0.787,43.7
12.651,33.9,23,2,0,0.221,23.73
3.369,26.2,15,0,0,0.571,9.81
0.647,38.67,1,6,1,0.008,3.43
14.599,36.6,5,4,0,0.118,25.21
11.553,26.91,10,3,0,0.433,25.84
7.857,14.48,17,0,0,0.991,32.64
8.329,18.92,18,4,0,0.697,27.13
11.835,32.3,11,6,1,0.298,22.95
7.217,38.23,4,3,0,0.071,12.16
10.652,34.42,3,0,0,0.212,19.07
2.798,40.7,22,2,0,0.092,6.15
6.406,33.08,21,0,0,0.29,12.36
4.097,31.46,20,2,0,0.231,9.76
10.222,33.24,2,3,0,0.22,19.6
10.315,28.02,14,4,0,0.531,22.35
1.078,34.91,3,5,1,0.232,2.77
2.856,29.46,15,2,0,0.364,7.59
6.535,34.33,18,6,1,0.295,13.09
13.025,14.66,9,1,0,0.974,54.66
4.257,33.34,0,0,0,0.268,7.8
9.076,21.99,14,2,0,0.566,24.96
9.591,29.26,14,3,0,0.406,19.93
8.375,33.41,15,5,1,0.198,15.17
14.892,37.06,4,2,0,0.007,25.46
13.12,26.3,12,3,0,0.51,31.85
8.8,37.06,9,6,1,0.057,15.36
7.804,32.79,0,0,0,0.195,16.24
8.504,34.82,9,6,1,0.108,16.72
11.206,22.06,13,1,0,0.587,32.53
0.674,41.25,1,0,0,0.041,1.71
14.552,38.48,11,5,1,0.105,24.01
5.687,21.04,8,3,0,0.711,17.5
10.133,37.99,14,6,1,0.042,16.37
2.774,20.28,19,2,0,0.643,8.78
0.623,32.55,3,3,0,0.216,2.64
2.406,17.42,7,2,0,0.828,9.68
2.227,39.68,5,1,0,0.006,4.48
7.992,32.15,6,0,0,0.205,15.85
13.225,35.19,9,6,1,0.175,23.68
2.442,34.72,23,5,1,0.222,5.37
14.773,24.42,15,3,0,0.562,36.35
3.811,23.73,16,3,0,0.641,11.39
0.673,38.6,21,6,1,0.08,3.22
2.966,40.21,6,1,0,0.036,4.83
8.23,36.87,14,6,1,0.107,14.35
10.179,31.05,20,5,1,0.216,19.89
9.603,34.92,16,6,1,0.266,17.07
4.261,35.97,3,3,0,0.091,7.74
1.22,31.21,10,4,0,0.319,3.6
7.623,36.52,20,4,0,0.086,14.18
7.785,34.63,16,5,1,0.214,14.35
7.797,12.29,18,0,0,0.966,38.54
1.202,25.81,14,3,0,0.518,5.17
1.839,33.37,16,6,1,0.271,5.28
13.624,37.44,4,3,0,0.073,24.1
7.976,35.19,0,4,0,0.165,13.94
13.673,35.31,12,5,1,0.137,24.98
13.996,41.63,9,5,1,0.007,20.24
5.293,39.26,20,5,1,0.086,8.38
12.779,30.19,10,4,0,0.315,25.69
14.312,40.83,21,5,1,0.077,21.83
11.016,39.4,6,5,1,0.034,18.15
2.691,15.86,19,1,0,0.902,10.33
14.319,13.66,18,1,0,0.915,64.19
6.741,14.74,7,4,0,0.937,28.55
14.978,20.73,8,4,0,0.642,44.41
1.461,37.63,9,5,1,0.058,4.79
5.838,14.3,18,3,0,0.98,25.04
5.456,12.82,19,4,0,0.972,27.72
3.201,39.38,20,2,0,0.015,6.91
4.479,12.84,9,2,0,0.969,22.85
2.394,37.21,15,6,1,0.194,5.87
14.221,23.96,11,2,0,0.52,36.78
8.563,31.66,1,0,0,0.297,18.52
6.247,16.21,8,3,0,0.723,23.89
12.547,24.29,12,2,0,0.565,33.3
6.434,23.1,17,1,0,0.639,18.11
10.18,37.9,10,5,1,0.073,18.46
1.167,38.19,9,6,1,0.115,2.25
5.125,25.55,12,2,0,0.586,12.09
5.612,18.43,9,4,0,0.811,20.09
4.336,34.5,2,0,0,0.2,8.58
10.364,40.27,20,0,0,0.034,17.26
3.822,40.62,22,1,0,0.008,6.48
4.271,34.91,12,5,1,0.173,7.67
4.961,33.01,3,1,0,0.239,9.5
11.018,10.76,19,3,0,1.0,62.7
2.301,35.36,0,6,1,0.147,6.28
4.691,40.06,3,3,0,0.062,8.9
10.991,38.88,20,0,0,0.049,17.84
14.589,39.17,3,3,0,0.06,22.47
5.89,36.82,5,3,0,0.2,10.33
14.04,39.58,8,6,1,0.075,22.89
11.262,36.04,7,5,1,0.098,19.74
3.235,16.64,19,0,0,0.799,11.97
6.665,37.02,0,3,0,0.15,12.39
9.55,25.91,11,4,0,0.539,22.36
14.961,16.64,9,3,0,0.894,54.12
6.281,33.36,3,5,1,0.233,13.02
4.242,34.63,2,3,0,0.202,9.36
1.216,36.17,6,0,0,0.114,2.39
12.032,36.92,0,0,0,0.057,21.28
13.586,29.96,14,2,0,0.432,28.38
14.47,36.17,21,3,0,0.067,26.14
3.476,30.33,5,2,0,0.29,7.58
1.847,36.95,21,4,0,0.156,3.52
3.801,25.5,11,0,0,0.548,10.64
11.396,15.56,9,3,0,0.866,45.36
7.183,29.33,14,0,0,0.337,15.15
9.553,31.59,4,3,0,0.246,18.49
10.734,16.38,17,2,0,0.831,39.97
2.001,39.11,23,1,0,0.021,3.63
6.879,35.05,11,6,1,0.17,11.98
1.382,39.39,5,4,0,0.025,3.45
9.817,33.45,3,6,1,0.27,18.69
10.214,33.07,6,2,0,0.243,19.48
12.656,27.57,15,4,0,0.387,28.11
4.926,33.52,21,6,1,0.267,10.5
12.503,39.61,22,6,1,0.021,19.76
3.698,24.62,15,0,0,0.5,9.97
12.137,26.12,15,2,0,0.527,28.84
2.958,38.1,0,6,1,0.099,6.53
12.353,19.11,16,1,0,0.756,40.23
10.62,29.06,13,4,0,0.417,24.13
2.836,37.88,17,5,1,0.122,6.98
4.21,33.37,17,5,1,0.131,9.98
5.797,35.38,6,2,0,0.196,12.07
7.944,39.36,15,5,1,0.017,13.85
10.754,20.52,9,1,0,0.688,33.07
0.983,34.48,1,1,0,0.241,2.21
8.206,36.14,0,0,0,0.072,15.32
10.161,24.03,16,1,0,0.622,26.24
9.502,42.23,21,1,0,0.008,15.63
14.219,37.66,4,6,1,0.122,24.89
0.511,37.27,23,1,0,0.112,1.4
12.362,39.84,15,6,1,0.002,21.1
11.468,18.45,9,3,0,0.747,37.35
8.553,33.34,21,2,0,0.214,17.88
13.688,34.64,21,3,0,0.146,25.23
7.229,17.29,16,0,0,0.826,25.86
9.313,28.17,10,4,0,0.358,22.06
3.39,41.61,20,3,0,0.0,5.47
1.798,11.1,19,1,0,0.877,10.8
10.543,40.71,23,0,0,0.039,17.74
6.712,33.58,12,6,1,0.159,13.99
10.212,19.79,16,3,0,0.768,33.37
4.476,16.87,16,4,0,0.724,17.43
10.678,37.26,6,2,0,0.056,19.59
9.05,30.85,6,1,0,0.24,18.12
6.254,39.72,7,5,1,0.018,9.99
13.451,29.65,10,2,0,0.419,29.37
0.921,17.33,7,1,0,0.856,4.04
1.132,16.77,18,1,0,0.757,4.06
3.144,11.73,8,4,0,0.968,17.98
8.517,32.07,6,1,0,0.27,16.74
11.217,35.54,3,0,0,0.234,19.12
5.12,34.49,21,2,0,0.099,10.02
5.833,34.64,17,6,1,0.193,11.0
12.349,37.76,20,6,1,0.087,20.64
14.706,15.67,17,4,0,0.903,57.7
3.813,34.8,0,4,0,0.115,7.61
9.42,16.06,18,2,0,0.866,35.34
0.909,31.54,12,4,0,0.384,2.38
11.044,15.22,7,2,0,0.968,45.0
11.802,33.64,22,3,0,0.223,22.54
4.548,26.18,11,1,0,0.519,12.51
8.422,36.19,5,3,0,0.115,15.94
7.243,33.58,0,5,1,0.211,13.43
7.899,36.98,20,6,1,0.127,14.85
13.604,38.87,0,2,0,0.042,21.21
4.317,41.66,20,6,1,0.047,7.07
11.372,28.88,2,1,0,0.291,24.9
8.298,37.38,3,6,1,0.116,13.96
9.505,33.09,1,6,1,0.145,19.59
10.739,19.71,19,0,0,0.802,34.78
4.61,38.25,6,2,0,0.054,9.14
4.107,34.03,4,2,0,0.211,7.89
2.772,37.84,6,6,1,0.098,5.46
10.003,38.79,17,6,1,0.047,17.91
10.282,26.07,10,3,0,0.45,26.16
8.022,30.4,2,4,0,0.218,17.18
9.381,24.32,13,2,0,0.598,24.84
6.943,19.48,9,2,0,0.772,23.25
4.498,39.0,3,2,0,0.071,7.04
2.104,38.86,4,4,0,0.011,4.89
7.298,24.16,10,0,0,0.531,19.27
5.553,41.25,23,3,0,0.002,10.03
12.338,34.72,0,2,0,0.105,22.85
8.612,33.49,20,4,0,0.24,17.77
3.053,40.91,1,2,0,0.018,6.69
10.275,11.57,18,1,0,0.927,54.38
12.485,38.39,5,5,1,0.123,21.31
10.533,20.72,9,0,0,0.78,32.55
11.519,37.34,18,5,1,0.123,20.16
5.9,35.06,0,6,1,0.174,12.49
1.543,29.34,6,6,1,0.278,5.4
13.046,35.73,4,6,1,0.104,22.41
12.211,19.28,19,4,0,0.799,39.31
10.593,34.5,21,0,0,0.233,20.16
10.347,32.74,2,0,0,0.224,18.99
4.931,31.71,1,4,0,0.296,11.64
13.021,35.34,19,5,1,0.159,22.12
11.949,33.35,13,6,1,0.23,21.98
9.574,40.21,23,1,0,0.003,15.27
13.647,39.86,16,6,1,0.061,22.67
8.214,30.21,5,5,1,0.24,18.7
11.107,31.78,23,4,0,0.249,23.13
1.728,31.98,23,1,0,0.246,5.28
2.512,29.24,11,3,0,0.397,7.61
1.468,39.69,2,1,0,0.046,2.67
12.142,31.84,3,2,0,0.287,25.32
12.483,27.65,10,1,0,0.357,29.01
5.54,37.12,1,4,0,0.183,10.61
1.491,35.5,3,4,0,0.199,3.26
5.039,38.99,3,1,0,0.126,7.79
13.556,33.02,6,5,1,0.261,24.73
2.612,35.74,4,5,1,0.104,6.44
11.789,25.39,13,2,0,0.541,28.81
10.762,29.4,23,3,0,0.289,23.14
1.554,39.47,0,2,0,0.037,4.46
11.513,12.13,8,2,0,0.935,57.42
12.612,37.56,11,5,1,0.015,22.56
4.21,24.47,11,4,0,0.486,11.34
6.81,15.2,18,0,0,0.894,29.1
11.165,42.0,18,6,1,0.016,17.41
3.04,36.89,12,6,1,0.095,5.6
5.475,14.69,16,2,0,0.942,24.58
6.534,40.28,21,4,0,0.017,12.06
1.454,18.8,19,4,0,0.751,6.68
4.598,27.49,15,0,0,0.479,12.53
8.005,13.94,19,0,0,0.914,35.41
3.283,14.97,16,2,0,0.968,15.56
11.138,19.05,16,0,0,0.844,35.64
2.092,31.48,3,1,0,0.286,5.73
11.447,30.79,12,6,1,0.284,24.22
6.178,34.39,7,6,1,0.198,10.78
1.414,33.2,1,5,1,0.252,4.25
3.828,30.64,15,5,1,0.273,8.78
2.781,34.55,22,1,0,0.178,5.76
13.414,21.75,10,0,0,0.563,38.32
1.803,37.97,9,6,1,0.058,3.82
4.941,38.5,17,5,1,0.019,8.2
9.596,33.91,5,0,0,0.274,19.0
10.725,30.9,0,4,0,0.294,21.71
7.178,32.55,23,5,1,0.285,15.61
3.846,20.28,19,3,0,0.727,12.79
6.335,32.01,0,0,0,0.278,12.86
4.957,27.89,15,1,0,0.47,10.89
12.873,35.45,5,1,0,0.125,24.18
11.248,35.28,6,1,0,0.153,20.52
2.934,14.54,17,4,0,0.858,12.42
6.492,20.06,7,1,0,0.647,20.96
6.268,40.31,23,6,1,0.094,11.05
11.476,14.19,8,2,0,0.986,50.64
8.654,38.45,4,3,0,0.115,15.77
4.51,38.68,21,4,0,0.074,8.44
13.822,33.04,22,3,0,0.276,25.15
5.33,21.69,8,3,0,0.729,14.9
2.933,36.74,6,5,1,0.154,6.27
10.531,18.76,17,2,0,0.713,33.93
4.175,37.97,4,4,0,0.097,7.6
3.691,38.6,22,2,0,0.052,6.22
11.553,35.68,11,6,1,0.299,20.32
10.509,39.31,12,6,1,0.099,16.7
13.922,35.33,6,4,0,0.131,24.11
3.248,36.22,23,5,1,0.122,7.33
10.78,23.62,19,2,0,0.629,28.58
13.709,29.1,14,2,0,0.382,29.7
4.013,29.32,12,1,0,0.444,10.45
11.115,33.68,1,6,1,0.256,21.35
9.337,29.63,11,1,0,0.375,20.78
6.985,26.25,11,1,0,0.405,17.38
1.614,32.72,4,3,0,0.211,3.92
1.589,36.72,1,2,0,0.053,4.61
12.765,23.97,9,2,0,0.669,33.61
2.201,38.43,0,2,0,0.098,4.87
11.596,32.84,23,0,0,0.226,22.79
8.002,37.71,23,5,1,0.084,14.26
1.052,23.81,18,1,0,0.645,4.39
0.588,22.21,7,1,0,0.617,3.27
14.55,20.86,17,4,0,0.69,42.41
8.642,33.49,22,3,0,0.23,17.65
5.442,15.6,9,3,0,0.82,22.27
2.733,21.02,19,2,0,0.628,8.04
5.462,20.19,18,1,0,0.79,18.61
11.427,35.66,3,5,1,0.118,20.41
6.613,26.04,10,3,0,0.53,16.08
2.89,25.52,16,2,0,0.6,7.31
6.464,38.38,5,0,0,0.117,11.34
0.78,32.63,22,4,0,0.213,2.19
13.842,13.45,9,1,0,0.995,62.06
9.227,27.3,11,0,0,0.388,22.4
14.965,36.16,11,5,1,0.222,25.59
10.751,32.2,20,3,0,0.258,21.08
5.417,38.33,20,6,1,0.066,9.5
4.777,28.33,11,0,0,0.333,10.72
2.885,33.84,23,3,0,0.257,7.37
3.518,38.27,20,0,0,0.054,6.01
13.664,41.63,10,5,1,0.016,20.67
9.66,41.58,2,1,0,0.051,14.24
0.984,37.37,11,5,1,0.101,3.47
6.186,28.84,20,4,0,0.248,14.99
3.875,34.81,15,5,1,0.192,8.47
2.9,28.77,11,1,0,0.342,7.6
7.831,32.7,20,4,0,0.221,16.3
3.877,34.93,18,6,1,0.169,7.14
1.608,39.98,5,2,0,0.02,3.23
8.319,29.02,10,0,0,0.491,18.56
7.358,37.84,22,4,0,0.13,13.25
10.978,36.82,6,4,0,0.119,20.3
8.742,24.44,11,4,0,0.558,22.45
8.627,31.08,15,1,0,0.372,17.47
3.875,17.97,7,4,0,0.771,14.92
7.001,28.04,13,0,0,0.344,17.1
4.1,26.63,12,2,0,0.482,10.73
10.662,32.86,12,3,0,0.328,20.3
10.781,10.49,18,4,0,0.992,61.95
14.218,21.8,8,4,0,0.678,41.47
2.016,34.37,22,1,0,0.188,3.89
9.265,22.18,17,3,0,0.602,27.51
5.569,37.01,3,0,0,0.067,11.21
9.807,21.62,14,3,0,0.569,29.09
3.805,34.87,22,6,1,0.277,8.97
10.511,20.42,9,4,0,0.698,32.37
4.496,30.96,13,4,0,0.422,10.02
6.041,31.86,1,5,1,0.27,12.86
13.271,36.98,15,5,1,0.218,21.93
9.89,19.96,7,0,0,0.733,31.4
9.087,34.7,19,6,1,0.193,16.42
10.208,33.26,15,6,1,0.221,20.03
14.583,37.69,0,4,0,0.085,24.73
0.898,26.49,13,0,0,0.475,4.31
13.644,36.71,4,6,1,0.115,24.18
11.955,38.31,22,6,1,0.029,19.68
14.015,38.6,0,0,0,0.096,24.07
6.128,21.99,19,2,0,0.692,18.08
10.838,41.21,23,5,1,0.073,17.98
11.524,34.09,20,4,0,0.181,22.45
4.326,34.12,0,6,1,0.253,8.51
5.769,16.51,8,3,0,0.819,21.29
1.031,32.34,10,5,1,0.279,3.26
5.9,34.97,5,4,0,0.137,11.35
11.452,40.03,2,4,0,0.097,18.82
9.465,38.99,14,5,1,0.093,15.68
10.196,38.45,8,6,1,0.13,16.47
0.638,37.24,2,3,0,0.052,1.97
4.723,33.33,7,6,1,0.249,8.86
4.816,32.55,3,5,1,0.218,8.97
8.199,42.1,10,5,1,0.024,11.82
11.524,38.18,19,5,1,0.065,20.19
1.871,38.89,9,5,1,0.06,2.95
0.638,31.43,14,2,0,0.343,2.79
10.125,32.32,6,1,0,0.286,20.05
9.248,9.93,16,3,0,0.954,56.15
4.357,26.1,11,2,0,0.547,11.69
7.366,32.92,2,2,0,0.203,13.85
10.72,35.97,21,3,0,0.263,19.53
4.853,35.78,21,4,0,0.222,10.6
0.997,26.28,11,1,0,0.498,2.64
7.445,15.57,16,0,0,0.866,28.83
10.052,14.77,8,3,0,0.863,42.83
8.886,29.48,22,0,0,0.253,18.22
2.977,39.66,17,6,1,0.008,5.14
2.335,28.72,11,0,0,0.368,4.92
6.567,40.23,22,3,0,0.096,11.34
14.09,35.09,14,6,1,0.142,24.63
11.453,15.2,9,1,0,0.847,47.36
9.573,37.28,9,5,1,0.056,16.93
3.173,16.79,16,3,0,0.871,11.44
4.557,21.2,16,1,0,0.678,13.21
11.124,40.1,19,5,1,0.007,17.08
6.915,25.15,11,0,0,0.534,17.63
14.758,24.24,8,4,0,0.637,37.41
4.013,23.87,13,2,0,0.452,12.04
10.65,17.14,18,3,0,0.78,37.71
5.822,25.69,10,1,0,0.497,14.42
10.179,34.93,22,0,0,0.196,18.84
13.125,34.71,12,6,1,0.127,24.19
8.104,29.74,12,1,0,0.312,17.14
10.094,18.16,19,1,0,0.789,35.59
0.825,14.28,7,3,0,0.857,4.69
3.213,12.94,9,0,0,0.913,16.98
14.92,23.19,11,2,0,0.562,40.15
8.93,33.25,1,6,1,0.239,16.21
12.19,15.62,19,3,0,0.863,48.64
4.566,37.17,1,6,1,0.087,7.94
2.558,14.64,17,2,0,0.972,11.76
13.923,33.63,0,2,0,0.118,25.25
6.79,39.4,7,5,1,0.037,12.65
13.778,25.21,10,3,0,0.566,33.08
2.581,41.27,6,0,0,0.027,4.64
10.944,32.78,11,6,1,0.2,21.2
4.785,36.43,4,0,0,0.148,9.68
5.361,36.14,3,2,0,0.231,9.45
9.436,19.41,19,1,0,0.756,31.24
1.209,14.03,16,1,0,0.857,6.67
9.925,39.81,4,3,0,0.039,15.0
9.704,35.97,22,3,0,0.072,17.68
8.244,32.15,6,4,0,0.299,16.42
13.304,32.92,22,4,0,0.26,24.58
9.734,37.31,3,4,0,0.197,16.25
9.14,28.11,15,1,0,0.396,21.45
1.673,36.31,2,2,0,0.141,4.87
8.005,20.95,18,0,0,0.73,24.96
6.324,37.0,1,6,1,0.057,11.53
2.441,28.5,10,2,0,0.355,5.8
10.743,39.05,15,5,1,0.007,16.72
10.724,33.27,21,3,0,0.244,20.53
12.967,37.93,0,1,0,0.04,20.9
9.535,32.25,13,3,0,0.313,18.0
0.503,15.91,9,2,0,0.825,3.93
7.776,17.05,17,3,0,0.781,27.95
14.571,34.9,2,3,0,0.16,26.62
8.912,29.27,15,2,0,0.406,20.18
3.523,36.08,20,2,0,0.21,7.63
14.49,34.08,8,5,1,0.264,25.56
4.679,25.8,13,4,0,0.495,12.67
13.0,39.85,9,6,1,0.009,21.72
11.121,21.18,7,2,0,0.731,32.13
1.964,32.26,22,4,0,0.273,4.42
7.869,13.42,8,1,0,0.961,36.9
3.178,36.1,3,0,0,0.146,6.8
13.934,33.74,23,4,0,0.211,26.61
4.756,34.92,23,3,0,0.239,9.19
7.507,25.14,15,1,0,0.501,18.39
13.644,36.55,23,1,0,0.065,23.15
14.523,41.22,6,4,0,0.064,22.95
11.437,28.93,12,4,0,0.418,25.65
13.62,40.84,5,2,0,0.011,22.0
5.358,38.47,0,0,0,0.021,9.62
6.856,33.4,22,2,0,0.285,14.21
11.297,33.57,5,2,0,0.277,22.27
4.481,25.85,12,0,0,0.485,10.46
13.027,28.05,10,3,0,0.396,28.06
11.83,35.54,6,4,0,0.169,21.9
10.917,27.59,10,0,0,0.384,23.92
2.66,37.61,18,5,1,0.133,5.4
1.374,19.88,8,0,0,0.691,6.37
9.888,24.02,9,4,0,0.644,26.33
9.741,19.64,7,2,0,0.727,32.1
2.447,30.66,15,5,1,0.273,5.62
11.626,31.92,5,5,1,0.272,23.65
4.614,16.24,17,4,0,0.849,17.3
4.115,36.62,5,0,0,0.191,7.36
3.892,36.87,3,1,0,0.178,8.08
10.169,39.5,21,5,1,0.017,16.72
1.539,38.93,3,5,1,0.008,2.57
4.349,27.01,12,1,0,0.524,9.96
11.789,35.9,14,5,1,0.204,21.45
1.064,22.28,7,1,0,0.666,5.29
4.21,38.77,5,4,0,0.059,7.75
5.933,32.3,15,6,1,0.221,11.04
7.136,36.86,16,5,1,0.129,12.43
2.454,39.2,2,0,0,0.006,4.57
11.384,18.15,7,2,0,0.681,39.57
2.375,36.1,5,2,0,0.21,4.96
1.349,38.12,9,6,1,0.151,2.3
0.828,34.29,23,5,1,0.237,1.85
12.631,30.0,15,5,1,0.297,27.08
11.778,37.05,1,3,0,0.097,19.26
12.155,33.22,6,0,0,0.201,24.28
6.958,32.86,22,1,0,0.265,13.03
12.91,32.16,23,4,0,0.252,25.76
5.931,36.28,21,5,1,0.132,11.04
10.098,34.05,0,1,0,0.207,18.19
13.656,39.42,8,5,1,0.012,22.26
5.52,39.9,18,5,1,0.036,9.21
2.988,34.78,2,2,0,0.265,6.84
13.895,30.53,22,6,1,0.253,28.63
5.143,27.39,13,2,0,0.576,11.47
11.768,13.26,9,0,0,0.925,55.62
1.7,24.25,13,1,0,0.563,4.4
8.531,10.72,18,2,0,0.995,49.49
10.734,34.27,22,4,0,0.256,19.01
2.072,34.91,12,6,1,0.15,4.07
9.996,30.1,14,4,0,0.438,20.6
12.561,22.05,16,3,0,0.654,34.96
12.004,39.71,1,3,0,0.043,20.35
5.411,21.98,19,1,0,0.716,15.16
14.67,35.51,12,5,1,0.16,27.07
14.213,40.95,3,0,0,0.043,22.22
3.226,23.75,15,4,0,0.576,9.69
10.962,30.36,10,0,0,0.357,22.37
8.358,12.48,8,1,0,0.894,40.61
11.381,40.15,20,0,0,0.004,17.97
2.619,20.64,18,1,0,0.664,10.0
11.05,38.71,5,0,0,0.098,19.33
11.366,32.48,3,2,0,0.269,22.84
5.424,36.66,2,1,0,0.127,11.01
9.822,31.9,12,3,0,0.308,20.86
1.529,20.77,19,2,0,0.641,5.8
13.363,33.54,1,1,0,0.199,26.18
11.367,15.41,19,4,0,0.811,45.5
13.814,29.84,12,0,0,0.377,27.85
5.376,40.41,23,2,0,0.013,9.94
0.919,20.95,19,2,0,0.808,3.56
14.498,35.91,4,4,0,0.162,25.6
1.797,23.28,15,1,0,0.49,6.55
1.815,26.75,10,2,0,0.495,4.22
5.357,12.94,17,0,0,0.922,25.59
14.97,35.72,3,4,0,0.18,25.84
14.435,30.97,4,4,0,0.283,29.5
10.536,15.37,19,0,0,0.905,43.54
3.579,38.58,18,6,1,0.028,6.32
10.873,38.9,12,6,1,0.056,18.46
5.809,30.63,3,1,0,0.293,11.89
8.867,13.27,7,1,0,0.885,41.96
12.254,39.11,4,2,0,0.012,19.63
9.577,35.33,21,4,0,0.174,17.79
7.985,40.15,4,5,1,0.071,12.59
2.355,36.85,13,6,1,0.124,4.11
8.296,33.14,15,6,1,0.113,15.9
5.413,40.74,12,6,1,0.072,8.52
9.018,40.29,22,5,1,0.087,14.91
11.64,26.81,23,5,1,0.273,27.14
0.902,41.18,8,5,1,0.018,3.06
6.492,17.47,19,2,0,0.876,23.79
2.842,34.46,22,5,1,0.245,5.49
8.367,39.93,0,2,0,0.104,14.35
10.897,38.18,0,0,0,0.167,18.03
0.966,36.89,5,0,0,0.232,3.17
10.23,36.98,22,5,1,0.111,16.61
